"RNA-seq counts from 3' sequencing, normalized to 10M reads",,,,,,,,,,,,,,,,,
UNIQUD,NAME,LT-HSC,HSC,MPP,CLP,CMP,GMP,MF,Granulocyte,Mono,B,CD4,CD8,NK,MEP,EryA,EryB
NM_027801,2610015P09Rik,260.472,171.01,88.5818,95.8102,103.3627,78.4215,23.5693,14.1244,22.4036,217.54,50.2999,84.8094,55.4313,134.2801,11.5523,13.269
NM_133237,Apcdd1,0,8.5502,3.805,6.4384,0.6989,3.2977,0,0,0.224,0,0,0,0,0,0,0
NM_011040,Pax8,0,1.4252,4.3296,0,0.6983,1.8324,2.3208,0.2744,0,0,0,0,0,0.8035,0,0
NR_104357,Chchd7,820.004,265.0674,100.2606,155.2821,112.4418,156.8477,58.8391,15.0368,45.0288,131.0716,70.1535,93.1254,119.4022,328.0386,160.7138,112.785
NM_207272,Tdpoz4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_021028,Tk2,221.884,146.7834,57.4765,83.6808,64.9534,59.3675,90.5569,73.6275,69.6765,507.5512,161.4859,137.1933,298.4573,127.0201,21.5973,3.791
NM_020026,B3galnt1,48.236,0,3.149,15.1517,1.0471,1.0996,29.0382,6.5337,2.0161,0,0,0,0,1.6097,1.5071,0.948
NM_008337,Ifng,9.647,0,0,0,0,0,1.7627,3.1295,0,0,10.5877,24.948,362.4389,0,0,0
NM_001110148,Mgat1,2006.599,530.1286,890.6106,789.8478,582.0926,463.9474,186.8964,151.7536,247.0949,1386.1142,191.934,217.86,810.1558,619.9406,179.8112,78.665
NM_010837,Map6,0,0,0.2624,0,0,0,0.9283,2.2148,0,0,21.1763,2.4945,4.2632,0.8035,0,0
NM_007384,Asic2,0,7.1253,12.2039,0.7574,0.6986,2.1989,1.1139,0.3329,0.8958,0,0,0.8318,4.2648,3.2166,1.0046,0
NM_001131068,Rfesd,212.236,52.7276,21.2619,28.7738,53.7747,26.0189,17.815,12.3944,26.884,136.649,34.4155,50.7217,106.6128,227.5293,54.2437,28.433
NM_011244,Rarg,67.53,106.8825,21.0014,3.4076,26.1912,25.285,46.949,29.3494,89.3813,8.3645,116.4767,219.509,272.899,4.0226,5.0225,3.791
NM_001164249,Tpm1,482.355,619.9063,157.2274,168.5086,227.6911,150.6168,90.9382,54.798,61.83,396.0271,191.9312,300.2246,238.7683,672.2335,826.705,831.201
NM_001162424,Arhgap4,530.591,299.2702,200.1163,240.0826,150.8603,137.7877,236.4352,243.4384,187.7218,1572.9332,754.4934,644.426,1351.6321,123.0199,49.2223,24.642
NM_013871,Mapk12,77.177,7.1257,3.0209,3.0283,0,0,0.5567,0.8611,0,47.4039,9.2646,2.4954,4.2632,0,0.5025,0
NM_016871,Tomm40,2778.367,2814.5479,800.5722,1047.6713,836.6437,989.4773,242.1279,96.7191,169.1317,1110.0118,337.5379,458.1764,503.1343,3285.2371,176.2857,71.083
NM_029090,Naa60,742.827,299.2674,202.4854,202.6091,298.5556,344.4793,220.851,155.5204,248.8927,482.4344,256.7945,258.6013,712.0432,373.8957,98.4468,35.068
NM_183254,Fam229b,19.294,1.4252,4.9879,4.164,2.0955,4.0314,1.1136,0.4107,0.4481,16.7303,0,2.4942,0,1.607,0,0
NM_023051,Clstn1,19.294,19.951,7.6106,5.2995,6.9847,5.1301,3.8033,3.4228,0.896,2.7881,10.5889,20.7876,17.056,3.2153,1.5065,0.948
NM_054056,Pawr,0,8.5502,4.0673,0.757,2.444,0.7328,0,0.411,0.2241,5.5788,2.6468,2.4945,0,0,1.0044,0.948
NR_030262,Mir539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001002240,Tdrd1,0,4.2752,0,0,0,0,0,0.0392,0,0,0,0,0,0,0,0
NM_001115132,Ncaph2,1032.241,564.3344,291.0686,389.3348,320.5599,282.1765,132.8854,75.4139,98.1148,351.372,152.2174,205.3845,349.6183,783.914,1090.416,236.944
NM_001253360,Kcnma1,0,31.3519,12.0712,1.5152,1.3968,0.7331,0.9281,0.509,1.3438,0,0,2.4948,0,1.607,5.0236,5.687
NM_001105186,Vmn2r73,28.941,1.4252,3.412,4.5437,3.1425,6.2297,1.3918,3.5044,3.3599,5.5764,7.9419,10.8076,8.528,8.044,2.5114,22.747
NM_001285953,1700024P16Rik,0,21.3762,8.7914,2.6506,3.4907,4.3983,0.7425,3.0939,3.8084,0,0,0.8312,0,4.8236,5.5261,0
NM_001172121,Rbms3,0,88.3537,24.0145,0.3785,2.7941,0,0.9277,2.3673,0.448,2.7893,2.6471,0,4.2648,4.8223,0.5019,0.948
NM_001284411,Vps25,781.416,541.5333,246.3741,287.4298,291.9339,293.1712,150.5151,96.2863,112.2336,499.2153,266.0635,240.3123,473.2731,596.5966,369.1732,62.553
NM_153123,Atf7ip2,0,1.4251,1.9682,0,1.746,1.8327,0.9271,2.9536,0.4479,0,0,0,4.2632,0,0,0
NM_198033,Setx,424.473,399.0224,126.3893,218.0956,248.6351,233.0662,61.1552,68.7522,101.2625,970.5143,919.9613,738.3739,596.9508,407.6315,83.8751,44.546
NM_023312,Ndufa13,3752.725,1406.5549,716.3157,1022.9748,778.3044,1061.7064,657.4907,462.0571,508.3079,964.8455,592.9874,801.5975,1517.948,1781.691,879.4326,432.186
NM_029101,Rrp7a,221.884,101.1807,60.1131,64.0008,74.3773,60.8342,26.1696,10.0794,21.0593,39.0394,25.1483,44.0668,42.6382,180.1256,11.0493,2.843
NR_027961,9130230L23Rik,38.588,0,1.4432,0,0,0.7328,0,1.6649,0.224,0,0,0,0,0.8035,0,1.896
NR_037284,Mir344e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_178730,Tmprss11f,0,5.7001,1.8369,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_206816,Olfr128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_013591,Madcam1,67.53,0,0.1312,0,0,0,0.5566,0.3717,0,0,1.3239,0,0,0,0,0.948
NR_045645,BC037704,57.883,5.7003,7.6098,7.5726,11.1735,9.1613,3.1549,3.0948,4.7048,33.4674,9.2651,3.3254,29.8436,4.8247,4.5206,0
NM_145745,Adam34,0,0,0.2624,0,0,0,0,0,0.2239,0,0,0,0,0,0,0
NM_001159671,Rsph6a,0,1.4251,1.312,0,0,0,0.0928,0,0,0,1.3237,0,0,1.6083,0,0
NM_001113569,Stxbp1,328.002,562.9052,42.3865,44.6904,67.0469,39.21,15.313,5.4773,6.9447,19.5243,22.4991,0,8.5298,508.1001,12.5572,3.791
NM_001163551,4930432K09Rik,0,7.1253,0.5248,0,0,0,0,0,0,0,0,0,4.2648,0.8035,0,0
NR_105910,Mir6945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_010617,Kif13a,356.943,391.8948,118.7699,130.2548,226.9866,246.6312,69.6016,48.0644,87.3747,66.9268,72.7939,29.1018,106.6024,277.3856,7.0306,5.687
NM_029270,Arhgap24,38.588,68.4031,30.0484,14.0112,18.5113,18.6883,12.4361,75.1356,33.3777,1433.4729,7.9413,6.6532,46.9014,7.2406,19.087,19.903
NR_040705,B930025P03Rik,0,0,0,0,0,0,0.0927,0.1369,0,0,0,0,0,0,0,0
NM_026678,Blvra,337.649,180.9853,72.7048,112.48,125.7154,118.0019,267.8375,48.1689,77.2888,100.3933,97.9505,93.9653,179.0931,348.9684,215.9697,57.814
NM_001127686,Hbb-bh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001270516,Gm21708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_172391,Ahsa2,154.354,198.0886,54.3381,84.808,93.2362,89.0517,24.6836,10.3941,31.1412,128.302,62.2136,52.3842,157.7566,229.9347,57.2547,32.224
NM_027475,Ecd,1119.065,477.4041,214.7112,386.6782,281.1,342.6463,114.8851,58.1024,83.1162,499.189,146.9246,266.0809,336.8479,1025.1328,133.0989,45.493
NM_001077529,Nme2,4042.139,1081.641,661.0811,693.461,851.6233,1070.8831,288.9506,88.5907,366.7379,482.4445,291.2069,568.7506,464.7557,926.9697,44.6953,36.963
NM_001005426,Zcwpw1,154.354,79.8056,29.9175,48.0941,25.4909,10.6285,18.0022,7.6304,4.48,61.3437,9.2658,45.7329,29.8436,29.7469,18.0824,4.739
NM_001039114,Acsbg2,0,1.4252,5.5108,5.6806,1.3966,0.7328,0.2784,0.1367,0,0,0,3.3269,0,0,0,0
NR_045575,Mtfr1,183.295,59.8533,37.9267,86.3413,67.0469,65.2317,48.6207,16.2007,25.5377,72.5079,59.5633,48.2225,25.5824,348.1099,844.2665,359.208
NR_104397,Nin,376.237,189.5353,123.1184,111.716,216.5031,358.3946,112.8625,66.3856,121.6439,245.4186,172.0808,185.429,434.9189,183.3382,15.0672,5.687
NM_008377,Lrig1,9.647,19.951,1.8371,14.0138,0.3491,1.8321,0.8352,1.5064,0.448,2.7881,129.7131,72.3362,12.791,49.859,45.2031,9.478
NM_207573,Olfr1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_175188,41699,19.294,104.0293,24.2766,6.8194,15.0149,6.9628,54.1819,137.7154,211.052,1620.3187,23.8272,9.9803,153.5091,16.886,10.045,6.634
NM_011291,Rpl7,19.294,42.7528,25.5874,44.3077,40.157,45.8061,12.7139,5.8114,13.6669,80.8725,46.3281,43.2411,68.2238,115.7755,13.0597,4.739
NR_106113,Mir7653,0,1.4251,0,0,0,0,0,0,0.224,0,0,0,0,0,0,0
NM_026890,Ngdn,511.297,218.0409,133.3343,153.3682,168.3194,203.3913,80.1828,38.1924,80.6473,237.0449,156.1989,208.7085,409.3315,470.3708,46.2082,13.269
NM_027002,Polr2d,356.943,92.6303,62.5924,127.628,70.886,99.6759,30.9977,8.2191,18.3695,66.9315,45.0054,56.5401,63.9642,182.4967,84.3734,25.59
NM_011356,Frzb,0,15.6754,5.6416,0,0,0,0,0.0391,0,2.7881,0,0,0,0,0,0
NM_001001152,Zfp458,0,7.1253,2.6257,0,2.4436,8.0618,1.2992,0.9588,2.6883,8.3657,10.59,4.9905,8.528,5.6271,1.0046,0
NM_001081218,Hcfc2,67.53,47.0267,6.6949,15.5267,23.7451,17.5913,9.0017,8.0714,5.1523,22.3112,48.9776,24.115,76.7484,65.9191,14.0626,5.687
NM_001001444,Defb29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135127,Mup19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_024216,Gpn3,463.061,226.5866,95.0103,179.9019,136.5344,139.6214,41.5733,11.4861,35.6213,267.7242,113.8344,143.0212,230.2523,485.6067,109.4858,78.665
NM_010723,Lmo4,1678.597,1248.3686,797.9258,578.1992,1326.9352,1409.7806,619.5678,819.5564,678.3469,1372.1929,410.3451,343.4059,1453.9975,428.5637,53.2383,22.747
NM_001122640,Arhgap17,820.004,333.47,340.6755,377.8497,526.2394,514.8853,231.4191,187.5612,526.7038,2481.9791,238.2659,215.3597,1023.3591,311.9615,183.8208,105.203
NR_030253,Mir485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_146017,Gabrp,0,8.5508,0.2624,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_001164155,Tnfrsf19,135.06,48.4522,4.3303,8.713,0.6983,0,0.0929,0.3721,0.2241,13.9467,0,0,0,0,0,0.948
NM_008550,Man2b2,48.236,25.6513,15.2237,17.7969,29.6823,37.3796,20.6921,9.8664,21.506,36.2489,10.5883,24.1139,34.1086,36.1827,6.0276,0
NM_024499,Sgta,463.061,827.9818,217.3182,301.822,255.6132,214.0142,124.4317,88.5358,98.1175,409.9541,140.3132,164.6442,328.3147,572.4491,116.026,34.12
NR_028519,Scarna6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007778,Csf1,96.471,35.6279,19.5586,9.4665,30.3831,41.0443,28.9488,14.2824,12.7669,75.2949,43.6763,4.9906,0,4.0226,1.0044,4.739
NM_026306,Trmt112,77.177,14.2512,15.8792,16.283,15.3655,13.1924,7.146,4.1676,7.841,64.1446,9.2657,8.3162,25.5874,36.985,5.0225,1.896
NM_010092,Dyrk1b,28.941,68.4037,17.8461,15.1455,12.572,9.1614,6.4025,4.8762,7.8406,16.7338,18.5323,11.6406,34.112,11.2553,74.3442,17.06
NM_008838,Pigf,183.295,32.7766,19.9465,41.2704,40.5049,38.8453,21.989,8.1781,23.9737,55.7765,25.147,39.0829,85.2834,93.2716,5.0225,0.948
NM_025382,Tmem57,800.71,421.8232,193.8204,285.127,228.7288,226.105,70.0603,41.3058,42.1164,521.5223,217.0913,182.9318,392.2737,547.6134,419.8856,169.652
NM_009457,Uba1,2093.423,1769.9485,547.7257,645.0176,730.862,760.0504,274.2158,174.824,247.321,610.729,358.7063,471.4733,1048.8944,1571.1694,411.3447,148.801
NM_011699,Lin7c,212.236,108.3066,43.4428,67.7714,122.9239,108.8388,27.0017,39.1395,46.1503,262.1581,108.54,105.6003,230.2421,180.8725,62.2789,18.956
NM_012002,Cops6,578.827,185.2618,86.4892,143.1521,127.81,145.1187,55.1218,24.1784,44.3591,156.17,66.1862,106.4414,170.5598,346.5304,87.9011,31.277
NM_009195,Slc12a4,86.824,37.052,13.9096,55.3041,29.3334,16.8565,13.1781,6.3785,17.025,55.7812,18.5316,36.5881,46.9014,149.5739,46.2062,7.582
NM_001276704,Nxf1,771.769,648.412,205.8052,276.7757,400.5263,336.414,116.0865,90.2204,164.886,895.1789,570.5071,556.2734,1057.4258,951.8773,271.2039,127.95
NM_172836,9930021J03Rik,212.236,183.8347,78.2288,120.7782,161.6813,162.342,27.4689,41.0899,55.1152,440.6578,197.2259,197.8984,358.1635,258.8846,41.6843,17.06
NM_023556,Mvk,67.53,108.3086,58.2761,71.9538,52.0359,46.1736,21.436,15.0523,17.4735,92.0287,66.1867,41.578,8.528,59.5097,14.0634,2.843
NM_029572,Erp44,443.767,287.867,114.054,171.1577,225.9281,342.2864,87.3224,60.6784,117.3943,468.5235,182.6664,192.9153,486.0645,367.4247,80.8658,35.068
NM_001011534,Olfr988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_134086,Slc38a1,1340.948,785.2192,416.0445,654.6265,720.0292,618.9507,104.1239,138.4084,203.2003,1285.6677,534.7611,755.8523,669.4432,922.1633,32.1434,10.426
NM_001039170,Eif4e2,897.181,413.2718,280.8466,553.3693,354.7679,443.4308,191.2563,77.3459,186.6144,429.4424,324.2913,291.0417,643.8436,1361.0439,393.7755,121.315
NM_001033408,Rbm44,0,18.5261,3.28,1.8929,10.1279,5.8635,1.2067,0.2936,0.224,11.1562,1.3234,0,0,16.8822,15.5675,4.739
NM_001081072,Slc27a6,0,69.8293,5.9042,0,0.6985,1.0992,0.2785,0.274,0,0,6.6173,0,4.2632,1.6097,1.0046,0
NM_026718,Ankrd13a,3743.078,2880.096,1209.3183,1055.4097,1552.116,1239.0407,388.386,360.3693,314.7565,992.8523,430.2051,394.1417,1253.5939,2955.7934,574.0708,172.495
NM_001159513,H2afy,12078.18,2721.9214,10773.0545,10868.4567,10274.6109,7189.9983,940.8116,439.1855,1325.5552,1754.0789,959.6779,1356.2131,2114.9141,2019.8269,177.7997,124.159
NM_026221,Ppfibp1,9.647,52.7274,21.3931,14.0066,37.3649,39.5768,4.362,11.2878,8.0642,30.6817,17.2074,10.8105,42.6434,18.4956,0,0
NM_001010930,Mrps33,28.941,7.1257,8.3983,10.9804,19.5564,16.4892,6.681,2.6417,6.0475,52.9801,18.5315,14.9669,25.5824,28.941,4.5201,0.948
NM_001167730,Rad18,183.295,142.5079,74.9485,113.2172,174.2563,135.2264,23.0173,12.1491,10.0811,94.8135,71.4793,77.3347,55.4242,337.666,196.3849,124.159
NM_011073,Prf1,0,0,0.5249,6.816,0.3495,0,1.3923,4.4012,0,8.3669,26.4743,87.3188,2490.0835,0,0,0
NM_026701,Pbld1,57.883,8.5504,4.5921,0,0.6983,0,12.0617,0.0782,10.5259,2.7893,2.6471,0,0,2.4143,0.5025,0
NM_001160012,Gjb3,57.883,2.8501,13.911,10.2245,1.3968,2.5654,9.2824,2.0786,0.672,0,0,0,0,0,0,0
NM_026610,Ndufb4,212.236,82.655,45.5423,35.5928,58.3203,70.3609,27.5592,13.1965,31.3641,75.2939,31.7687,28.2692,68.2326,165.6552,91.4098,41.702
NM_001033669,Fbxw10,28.941,38.4767,9.187,14.0076,11.1765,7.3296,1.949,3.1298,5.153,75.3008,15.883,9.1452,0,14.469,0.5025,0.948
NM_144894,Zgpat,77.177,51.3021,25.7197,46.1935,29.6828,29.3155,17.1686,12.6467,12.7692,61.3586,60.8863,66.5241,72.4818,83.6231,8.5371,1.896
NM_001038995,Gm4787,9.647,0,0.1312,0,0,0,0.2784,0.2347,0,0,0,0,0,0,0,0
NM_146929,Olfr807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001004155,9930012K11Rik,38.588,74.1049,12.0724,18.1755,21.6495,13.5593,6.3105,3.0373,1.5677,16.7348,21.1777,41.5754,59.7046,8.0387,1.506,0
NM_001045536,Zzef1,916.475,648.4164,216.4063,282.4863,346.7454,310.0317,190.9738,167.0532,228.2921,1327.4684,709.4848,599.5355,1381.5072,787.2424,273.7097,102.36
NM_009834,Ccrn4l,67.53,101.1812,31.2444,43.9292,71.5856,105.1732,31.1786,22.6908,34.7232,36.2501,51.6228,87.3109,98.0606,250.0255,292.294,101.412
NM_030185,Zcchc4,96.471,52.7276,21.6596,17.4164,32.8263,43.608,10.4866,12.209,10.9769,114.3459,34.4135,29.9302,68.2204,75.5674,38.1721,8.53
NM_009087,Polr1d,887.534,302.1168,182.0331,278.3191,405.7633,387.3571,113.1257,48.4175,178.779,490.785,209.1345,350.8962,550.0564,1341.8967,129.0826,31.277
NM_025996,Tomm34,453.414,195.2358,119.8082,203.7245,187.53,184.6942,84.5309,77.5404,75.4953,462.9309,272.6732,251.9605,336.8445,299.9132,50.7319,10.426
NM_138306,Dgkz,1765.421,3100.9789,711.9766,707.746,689.9839,631.436,235.5325,100.9258,341.183,1034.622,1636.0101,1158.3234,1978.4613,1136.0874,66.7989,18.956
NR_040589,6330410L21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033270,E2f6,183.295,175.286,53.2815,70.4273,90.0956,75.1254,19.8585,6.4362,15.9043,25.1008,33.0914,23.2826,21.3208,270.1305,71.3168,27.486
NM_001025587,Nr2c2ap,1080.476,300.6928,287.9003,354.0632,287.7379,292.0732,115.4357,41.6154,91.3967,329.0629,209.1372,307.6742,251.5611,563.5858,44.7001,9.478
NM_001166710,Vmn1r7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001287101,Npnt,0,5.7001,0.7872,0,0.3495,0,0.0928,0.1174,0,2.7881,0,0.8315,0,0,0,0
NM_011675,Uck1,96.471,102.6078,46.0642,42.4126,47.492,46.1734,14.4756,5.6365,15.6808,86.4523,41.0343,27.4384,68.2204,104.5135,26.1168,8.53
NR_038178,1700042G15Rik,0,8.5502,0.9184,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_130865,Dmbx1,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045847,D930028M14Rik,0,18.5265,0.5248,0.7576,2.4447,2.565,2.5985,1.1758,3.8079,2.7893,14.5604,37.4147,25.5824,21.7056,8.5382,0.948
NM_001146201,Pik3cg,405.179,279.3162,101.3093,151.8113,216.8585,189.0917,60.9688,80.0983,116.9464,340.2182,82.0631,93.9613,426.3839,98.8826,12.0526,3.791
NR_045801,5730460C07Rik,19.294,0,0,0.3789,2.794,1.0996,0.4642,0,0,0,0,0,0,6.4384,1.004,1.896
NM_001271388,Ankra2,405.179,322.0704,85.5635,144.2767,96.3823,107.7417,54.662,41.2088,62.7257,524.3485,320.3305,209.5352,486.0747,262.8994,110.9933,43.598
NM_183427,Glra2,0,1.4252,1.0497,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045077,A330102I10Rik,0,0,1.9689,0.3788,1.7457,0,0,0,0,0,0,0,0,0.8035,0,0
NM_134011,Tbrg4,694.592,357.6952,240.0181,371.1907,276.5618,303.802,107.4671,64.9438,53.5408,295.6175,153.5499,183.7649,187.6106,842.6086,77.3467,18.956
NM_029008,4833403I15Rik,0,32.776,3.5424,0.3785,0,0,0,0.0391,0.2241,0,0,0,0,0,0,0.948
NM_028763,Cbx6,1910.128,1373.7898,379.3606,465.4199,308.6923,218.4139,102.5353,47.0133,39.8722,407.1798,378.5578,248.6286,162.0198,745.3392,476.6355,107.099
NM_146450,Olfr1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007754,Cpd,86.824,104.0297,25.465,34.0765,68.4427,81.721,20.2282,78.9612,45.6994,5.5774,15.8808,3.3266,81.0168,86.0349,23.1028,6.634
NM_029332,Akap13,2035.54,1520.5582,548.6738,678.4851,779.4125,623.7195,291.3768,379.2497,517.7254,2415.1458,1741.9535,1520.8051,1675.727,512.2159,804.5895,804.663
NM_001033474,Atxn7l3b,1977.657,2287.2623,672.2446,996.3208,849.6037,814.6472,325.267,248.7021,342.7536,1673.4354,655.2283,488.0937,976.378,1661.8352,520.3451,170.6
NM_001104639,Vmn2r24,0,1.4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008936,Prop1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_177941,Ece2,270.119,230.8657,95.9521,108.2928,197.9914,201.554,37.9541,9.5285,26.2111,52.9896,37.0644,87.3128,51.168,288.5898,6.5307,0.948
NM_021324,Ttyh1,0,0,0,0,0,1.099,1.2065,0.0979,0,0,0,0,0,0,1.5071,0
NR_040593,4931419H13Rik,0,0,1.1808,0,1.0481,0,0.0928,0,0,0,0,0,0,0,0,0
NM_177829,Spink10,38.588,12.8254,2.493,2.6502,4.1928,0.3664,0.4639,0.6065,0.4481,5.5764,5.2949,1.6627,0,15.2793,1.5065,1.896
NM_009353,Terf2,993.652,618.4854,297.4943,492.2994,382.3772,307.0972,112.5632,50.4073,115.5987,658.1493,305.7734,357.5524,503.1638,623.1624,361.6252,140.271
NM_001244952,Col25a1,0,29.9261,12.7269,0.7574,1.047,1.8324,0,0.2546,0.6723,0,1.3234,0,0,3.2178,2.0095,0
NM_001013412,Ccl26,0,0,0,0,0,0,0.2782,0,0,0,0,0,0,0,0,0
NR_029820,Mir181b-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045325,Gm19705,38.588,5.7001,1.0497,4.921,0.3491,0.7328,18.1842,9.5254,3.5847,13.9455,91.3334,105.5923,12.7894,5.6309,0.5019,0.948
NM_001043336,Eml1,9.647,0,4.0672,0,0,0,0,1.2351,0,11.1527,0,0,0,0,0,0
NM_173391,Tph2,0,4.2754,1.7056,0,0,0,0.0929,0.0784,0.2239,0,0,0,0,0,0,0
NM_010463,Hoxc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_106099,Mir7240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282016,P2ry1,0,72.6789,4.3352,5.3016,19.2079,11.7273,4.2697,2.0004,10.978,0,3.9706,0,0,88.4402,4.5195,3.791
NM_001025427,Hmga1,67.53,42.7524,19.5543,63.6379,25.4921,37.0131,5.2908,2.4063,4.0327,44.6284,6.6183,5.8225,12.791,39.3966,0.5025,0
NR_033241,Bmp1,144.707,135.3825,32.6729,43.9287,37.7149,19.789,7.4243,5.0271,1.7919,2.7893,5.2951,0.8318,0,193.7453,39.6748,3.791
NM_028412,Ciz1,588.474,580.0045,209.7123,224.58,197.9886,196.4286,106.8999,50.8257,102.1512,847.8721,387.8321,181.2695,430.6539,386.7069,132.5917,75.822
NM_146745,Olfr957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_130868,Olfr138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_106170,Mir8095,0,0,0,0,0,0,0,0,0.2241,0,0,0,0,0,0,0
NM_008286,Hrh2,0,1.4252,3.0178,1.8927,5.2378,0.3665,2.1344,9.6006,0.448,0,5.2949,11.6427,17.0542,0.8048,0,0
NR_037211,Mir3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_148953,Asb16,0,18.5265,0,0,0,0.7329,0,0,0,0,0,0,0,0,0,0
NM_001080747,Gtf2i,1823.304,1423.6563,604.5524,805.1498,712.7042,666.6074,195.906,72.1738,84.9004,591.2431,1290.6227,1274.6642,498.8813,1032.3944,75.3377,40.754
NM_001160131,Gm20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045542,Oprl1,0,1.4252,0.1312,0,0,0,0,0,0,0,0,0.8318,0,0,0,0
NM_001199213,Serpinb12,0,0,1.4432,0,0,1.0996,0.3709,0,0,0,0,0,0,0,0,0
NM_028184,Oraov1,183.295,136.8069,45.6717,77.2524,57.266,58.267,29.8792,24.9191,34.275,184.0725,70.1556,60.7023,149.2235,130.2535,45.7026,25.59
NM_001033446,Arl14epl,0,0,0.3936,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_037259,Mir669a-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015801,Pnpla6,318.355,463.1509,79.6609,89.7346,80.312,64.4948,47.5989,20.3174,37.8613,206.3677,107.2177,124.7338,289.943,278.1918,241.5771,77.718
NM_013686,Tcp1,1572.479,1564.7425,551.3193,727.4211,1390.4191,1507.3286,180.76,85.6584,231.8785,672.0867,283.2629,450.6789,443.4365,3952.7634,340.4996,109.942
NM_001142943,Zfp949,28.941,47.0271,15.4856,14.3866,22.3516,13.9245,13.5457,12.5753,8.7374,52.9905,38.3873,40.748,55.4313,40.2055,119.031,87.195
NM_001160019,Tor1aip1,414.826,229.438,146.9972,197.2946,237.4618,249.5659,214.2573,176.9868,325.0634,1012.3429,493.7034,299.3584,588.435,295.0739,335.502,179.13
NM_001159563,Orc3,212.236,346.2945,79.0178,126.8313,221.0422,259.8272,25.1469,18.5564,50.8557,281.6697,128.3988,208.708,208.9244,475.9413,51.7296,18.956
NM_010201,Fgf14,0,11.4007,2.0992,0.7573,0,0.7331,0.1855,0.1566,0,0,2.6471,1.6633,4.2632,1.607,0,0
NM_153198,Hbp1,356.943,172.4347,99.601,162.7959,146.6589,131.1917,98.5397,118.4586,129.4908,340.2274,242.2388,246.9499,643.8608,225.1321,317.9179,349.73
NM_001012325,Zfp708,9.647,14.2505,3.0178,6.438,12.2207,5.4969,0.8349,0.6456,2.0167,36.2567,6.6181,7.4858,0,15.2819,0,0
NM_001029993,Zc3h18,887.534,498.7775,165.356,265.0834,283.1969,227.58,101.245,52.9101,78.1856,407.1738,162.8119,203.7221,341.1041,750.9822,250.615,118.472
NM_146714,Olfr248,0,0,0,0,0.349,0,0,0,0,0,0,0,0,0,0,0
NM_053079,Slc15a1,0,0,2.624,0,0,0,0,0,0,0,0,0,0,1.6083,0,0
NM_011575,Tff3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285853,Matk,627.062,1409.4003,304.9003,170.0237,250.7275,267.1537,80.639,39.3845,103.2766,697.2835,259.4324,174.6149,89.5342,53.0713,6.0276,1.896
NM_001081379,Ankrd11,5354.145,2959.8874,1312.3445,1556.7527,1541.3667,1146.2797,505.5024,498.1474,702.5435,4417.6353,2562.6446,2722.2872,5014.4366,2115.5795,1681.9679,862.477
NR_106090,Mir7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_026108,Hdhd1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008236,Hes2,0,0,0,0,0,0,0.1854,0.1174,0.2241,0,0,0,0,0,0.5025,0
